id,sfdc_id,FirstName,LastName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,Phone,Fax,MobilePhone,HomePhone,OtherPhone,Email,LeadSource,Birthdate,Personal_Email__c,Gender,ASU_Gmail__c,Arizona_Resident__c,Visa_Type__c,Undergraduate_GPA__c,Jr_Sr_GPA__c,Military_Status__c,Military_Branch__c,Email_Status__c,Marital_Status__c,Ethnicity,FERPA__c,Undergraduate_Major__c,Graduate_GPA__c,Contact_Preference__c,Student_Number__c,ASURite_ID__c,Deceased__c,ASU_Email__c
171,,Ethelyn,Crona,Mrs.,"5334 Littel Hills","O'Keefefort","New York",18081,"United States","52846 Mark Underpass","South Efrain","New Mexico",27195-1855,"United States","(980) 435-2959","(405) 401-6720 x4143","831-848-7075 x7308",609-434-7109,"856-737-5860 x7603",ethelyn@example.com,"Employee Referral","1994-07-22 01:41:53.000000",ethelyn@example.com,Female,Ethelyn@asu.gmail,,,1.88217490696323,1.03447040951148,,,Valid,Married,"Black African-American",,Psychology,,"Home Phone",7286234024,1206713018,,Ethelyn.Crona@asuFake.edu
172,,Marlee,Goyette,Mrs.,"206 Gerlach Port","North Tituschester","South Carolina",40233,"United States","53114 Ward Park",Kingville,Washington,58473,"United States",603.434.4563,"228.409.3566 x1356","959-817-4398 x6702","410-435-5981 x4139","(862) 423-7322 x6441",marlee@example.org,"College Fair - US","1992-02-11 20:21:43.000000",marlee@example.org,Female,Marlee@asu.gmail,,,1.71288838544194,2.06654390484236,,,Role,Married,Asian,,Business,,"Home Phone",4516440871,1205801204,,Marlee.Goyette@asuFake.edu
173,,Adelia,Hammes,Prof,"30595 Elmer Manors",Bergestad,Oregon,94050-5631,"United States","559 Weber Rapid","East Dina",Wisconsin,91033-4228,"United States","(512) 862-0874","651-315-1286 x5677","(703) 351-8605",202-636-5463,"(701) 339-6065",adelia@example.net,Walk-in,"1990-01-05 16:13:47.000000",adelia@example.net,Female,Adelia@asu.gmail,,,1.64430782791565,3.0576987612008,,,Valid,Divorced,Asian,,"Mechanical Engineering",3.09291976581259,"Local Phone",5650418056,1208471801,,Adelia.Hammes@asuFake.edu
174,,Nicolas,Ritchie,Mrs.,"391 Elroy Prairie","North Mosheton","New Hampshire",34180,"United States","7330 Erdman Extensions",Effieton,Nevada,61029-7275,"United States","225-859-5838 x4206","731-973-2690 x3305",253.464.8528,308.775.1695,502-707-1192,nicolas@example.com,Email,"1991-01-19 22:21:04.000000",nicolas@example.com,Female,Nicolas@asu.gmail,,,1.31565041719106,3.39869807999711,"National Guard",Marines,Role,Married,"Pacific Islander",,"Mechanical Engineering",,Email,5237887235,1200437189,,Nicolas.Ritchie@asuFake.edu
175,,Sydney,Ratke,Mr.,"213 Naomi Divide","New Kaylee",Virginia,98220-9108,"United States","273 Olga Station",Pacochashire,Nevada,82818,"United States","720-262-9822 x3175","(408) 713-2285","(973) 210-8292 x3482","830-865-6785 x7113","(850) 240-4833",sydney@example.com,Email,"1993-09-11 05:21:18.000000",sydney@example.com,Male,Sydney@asu.gmail,,,1.42854273729962,1.65182544518966,,,Temp,Unknown,"Am. Indian Alaska Native",,"Computer Science",3.05834711562441,"Local Phone",5115384366,1202788321,,Sydney.Ratke@asuFake.edu
176,,Clark,Muller,Prof,"538 Zulauf Trafficway","Lake Mallieview",Florida,82778,"United States","62431 Allie Inlet",Jazminside,"South Dakota",39125,"United States","(619) 616-4821","(812) 607-4846 x8300","504-734-5936 x7322","(667) 817-5465 x5741",914-303-9642,clark@example.com,Walk-in,"1992-06-29 04:42:59.000000",clark@example.com,Male,Clark@asu.gmail,,,2.45752573524478,2.36199771163932,"Armed Forces Reserve","Coast Guard",Temp,Single,"Am. Indian Alaska Native",,Biology,,Email,1086164109,1201282810,,Clark.Muller@asuFake.edu
177,,August,Wunsch,Mrs.,"5881 Celine Mountain","South Braeden",Arizona,68914-8406,"United States","4478 Pfeffer Loaf",Osborneview,Missouri,31261-6649,"United States","(202) 806-3577",757.724.6608,"561-414-8618 x0965","660-954-2652 x3068","(612) 331-1632 x7217",august@example.com,Event,"1996-02-03 23:57:33.000000",august@example.com,Female,August@asu.gmail,,,2.67107120088637,1.11067168159722,,,Temp,Married,Hispanic,,"Mechanical Engineering",3.10375266618804,"Home Phone",9364977079,1202194996,,August.Wunsch@asuFake.edu
178,,Alva,Doyle,Mrs.,"85455 Friesen Landing",Hardyview,Missouri,35878-0340,"United States","5066 Koch Plaza",Toyborough,"South Carolina",53243,"United States",623.423.4133,"901-574-3762 x6370",551-207-2163,435-508-1401,"802-337-0308 x7849",alva@example.com,"Purchased List","1995-08-16 19:59:31.000000",alva@example.com,Female,Alva@asu.gmail,,,2.59921494982789,3.49995413072701,,,Temp,Married,"Black African-American",,Mathematics,,"Home Phone",5169462308,1202285491,,Alva.Doyle@asuFake.edu
179,,Cierra,Ondricka,Dr.,"29467 Sheridan Wells",Kingmouth,Ohio,22610,"United States","999 Natasha Village","Port Loyce",Delaware,45881-5235,"United States","505-501-1185 x4403","760-405-3372 x3676","830.917.9250 x2034","(850) 610-0839 x3753","240-916-1395 x4892",cierra@example.org,"Employee Referral","1992-10-29 14:35:44.000000",cierra@example.org,Female,Cierra@asu.gmail,,,2.38361541238262,3.98640621225934,,,Role,Divorced,Hispanic,,"Political Science",,Email,3660866629,1206881010,,Cierra.Ondricka@asuFake.edu
180,,Tad,Halvorson,Dr.,"38952 Mills Ports",Stokesshire,Montana,96275-8840,"United States","950 Olson Way",Ratkeland,California,89041,"United States","475.978.8461 x8679","919.234.7067 x2989",607.860.5616,"979-803-3941 x3239","702-425-4946 x5278",tad@example.org,"Purchased List","1993-09-07 20:02:55.000000",tad@example.org,Male,Tad@asu.gmail,,,1.50201326064591,1.93907252325947,,,Role,Single,"Am. Indian Alaska Native",,Mathematics,,"Local Phone",7116332421,1204482745,,Tad.Halvorson@asuFake.edu
181,,Nolan,Sporer,Ms.,"39447 Nolan Mountain","Port Patsy",Colorado,97693-9302,"United States","589 Icie Island","North Ruthieland",Maine,63942-3949,"United States",234-505-3986,"631-731-3806 x2530",586-417-8414,424.606.6559,507-775-9750,nolan@example.org,"ASU UG","1994-08-12 12:23:36.000000",nolan@example.org,Female,Nolan@asu.gmail,,,1.32337005335345,1.65645194169972,,,Role,Single,Asian,,Mathematics,3.21472322600328,"Mobile Phone",9884413897,1208674717,,Nolan.Sporer@asuFake.edu
182,,Adolf,Miller,Prof,"32590 Ankunding Hill",Celinehaven,Washington,55481,"United States","38726 Wilber Meadow","New Bartholome",Louisiana,56647-7803,"United States","(517) 919-2301 x1631","713-520-6511 x2557","330-574-7770 x4427","806-973-9218 x8197","512.509.1985 x6296",adolf@example.org,"Web Form","1992-11-06 06:20:45.000000",adolf@example.org,Female,Adolf@asu.gmail,,,1.83534316832479,2.50208614092466,,,Role,Single,Asian,,Mathematics,3.08385427577203,"Local Phone",1197629640,1206922883,,Adolf.Miller@asuFake.edu
183,,Cooper,Dickinson,Mrs.,"79850 Rigoberto Unions","North Margarettabury","New Jersey",54285,"United States","14078 Greenholt Hollow",Caterinaview,Vermont,88177,"United States","210-661-0525 x5852","(858) 317-4995",307-202-6875,859-606-0587,"361.217.8069 x3302",cooper@example.net,"Test Scores","1993-01-31 00:57:48.000000",cooper@example.net,Female,Cooper@asu.gmail,,,1.14280019987675,3.64053989609106,,,Valid,Married,"Am. Indian Alaska Native",,Biology,3.18936359321418,"Local Phone",0136933241,1206852654,,Cooper.Dickinson@asuFake.edu
184,,Gwen,Lebsack,Dr.,"9261 Blick Mountain","Lake Miafort",Nebraska,26072,"United States","5135 Ward Pass","South Jordaneside",Arkansas,43850-1532,"United States","(318) 847-0568","772-702-4435 x6837","857.507.8500 x9877",618-401-4955,"765-832-5965 x9610",gwen@example.com,PeopleSoft,"1994-11-04 08:27:47.000000",gwen@example.com,Female,Gwen@asu.gmail,,,2.15281129263238,1.418664667789,,,Role,Unknown,"Pacific Islander",,Economics,,"Home Phone",3821837458,1209003145,,Gwen.Lebsack@asuFake.edu
185,,Harmony,Cormier,Prof,"735 Cummings Point",Jaidenstad,Idaho,91028,"United States","59989 Waelchi Shore","West Lila",Maine,74816,"United States",234-262-0178,"859-434-7637 x3569",216-667-8838,954-205-4309,"(660) 303-7525 x7575",harmony@example.net,"College Fair - Int","1994-12-24 03:10:28.000000",harmony@example.net,Female,Harmony@asu.gmail,,,3.19873400008466,1.77030859717937,,,Role,Unknown,White,,Economics,,"Home Phone",5425985552,1206864278,,Harmony.Cormier@asuFake.edu
186,,Evert,Hilpert,Dr.,"87223 Aaron Stravenue","New Francisco",Ohio,73746,"United States","46697 Steuber Stravenue","North Ibrahim","New York",19138,"United States","229-425-5442 x3690",650-214-1934,"(352) 559-9801 x2355","480.334.4200 x0463","(606) 864-5838",evert@example.com,"College Fair - Int","1991-11-05 13:00:12.000000",evert@example.com,Unknown,Evert@asu.gmail,,,1.21601068675883,3.57315716163337,,,Role,Married,White,,Biology,3.97411826279829,Email,2932963470,1209812277,,Evert.Hilpert@asuFake.edu
187,,Lacey,Mayer,Prof,"2596 Dena Square","East Ricardomouth",Oregon,63123,"United States","523 Myrtie Track",Grahamport,"West Virginia",70369-7172,"United States",214-835-6521,"970-916-5278 x7098","(903) 229-7410",276-217-9791,"205.228.3730 x9397",lacey@example.com,"Employee Referral","1996-02-04 15:15:54.000000",lacey@example.com,Female,Lacey@asu.gmail,,,3.53145045649305,3.48459878006845,,,Role,Divorced,"Pacific Islander",,"Political Science",,"Local Phone",6557635596,1204971346,,Lacey.Mayer@asuFake.edu
188,,Preston,Goyette,Ms.,"84864 Zieme Harbors",Lebsackside,Washington,30915,"United States","32134 Leffler Springs","West Warren",Utah,91152-9978,"United States","512-208-5064 x5308","773-857-8812 x0002","818.320.1345 x5822","(919) 973-7884 x6234","229.856.6564 x5400",preston@example.org,PeopleSoft,"1990-03-25 06:45:57.000000",preston@example.org,Female,Preston@asu.gmail,,,2.65126989508621,1.38988316706655,"Armed Forces Reserve","Air Force",Valid,Single,White,,"Mechanical Engineering",3.67639143236624,"Mobile Phone",1952555448,1201920047,,Preston.Goyette@asuFake.edu
189,,Margarete,Green,Dr.,"38601 Sabryna Port",Masonstad,Oklahoma,69254,"United States","126 Charlotte Port","South Noebury","South Dakota",98607-9507,"United States","305-219-1505 x8987","564-210-1074 x3688","541-909-6567 x9304","(424) 828-0924 x2308","727.212.9231 x2296",margarete@example.org,"College Fair - Int","1992-09-04 01:50:08.000000",margarete@example.org,Unknown,Margarete@asu.gmail,,,1.33616149565287,2.43270470913382,"Active Duty",Marines,Temp,Divorced,"Am. Indian Alaska Native",,Psychology,,"Home Phone",1044786314,1205698565,,Margarete.Green@asuFake.edu
190,,Wilhelmine,Conroy,Mr.,"8393 Hoyt Turnpike",Morarton,"North Dakota",70769,"United States","795 Sandy Village",Josephineville,Tennessee,57765,"United States",858-610-0261,301-878-4889,"(517) 931-6334 x3440","(407) 502-6851 x9121","952-618-0277 x5038",wilhelmine@example.net,"College Fair - US","1992-04-05 02:07:09.000000",wilhelmine@example.net,Male,Wilhelmine@asu.gmail,,,3.5086857868486,3.22147765682256,,,Role,Married,"Am. Indian Alaska Native",,"Computer Science",,"Mobile Phone",2593271033,1201465158,,Wilhelmine.Conroy@asuFake.edu
191,,Lea,Schuppe,Prof,"2217 Steuber Groves",Lucienneview,Tennessee,62603,"United States","308 Corwin Mountains",Mohrfort,Connecticut,93348-3093,"United States","228-872-5925 x1518","513-260-6542 x7316","516.331.9790 x1971","(202) 724-6977","864.734.3436 x4185",lea@example.net,"Partial App","1991-10-04 14:11:41.000000",lea@example.net,Male,Lea@asu.gmail,,,2.83974059209866,3.88213263660761,,,Role,Unknown,"Am. Indian Alaska Native",,Business,3.52268416976353,"Mobile Phone",5690730132,1207750465,,Lea.Schuppe@asuFake.edu
192,,Bernadine,Lowe,Dr.,"387 Elbert Summit","South Annabellside",Michigan,21609,"United States","92018 Berge Mount",Winstonshire,Wisconsin,24047-7643,"United States","717.661.5010 x4047","406-940-5788 x8326","985-323-1785 x4931","850-712-6176 x1425","(912) 912-0202 x6140",bernadine@example.net,PeopleSoft,"1991-09-03 22:38:11.000000",bernadine@example.net,Unknown,Bernadine@asu.gmail,,,3.80222563246911,2.51540120391388,,,Role,Unknown,"Am. Indian Alaska Native",,Business,3.64593085808659,"Home Phone",5005180454,1202931604,,Bernadine.Lowe@asuFake.edu
193,,Lorenz,Bahringer,Mr.,"6919 Trisha Dam",Robelfurt,Utah,29766,"United States","977 Shana Lane","New Ronnyshire",Florida,51193,"United States","856-956-2991 x0022","(318) 503-4052","253.737.0600 x8509",262-731-6449,469-940-9651,lorenz@example.org,"Employee Referral","1996-01-21 01:35:13.000000",lorenz@example.org,Male,Lorenz@asu.gmail,,,1.72352339054347,3.65936607641031,"National Guard",Army,Temp,Divorced,"Am. Indian Alaska Native",,Mathematics,,"Mobile Phone",2925648666,1204075255,,Lorenz.Bahringer@asuFake.edu
194,,Santiago,Gottlieb,Mr.,"8036 Clint Forest","West Maxwellton",Oregon,36038,"United States","40034 Effertz Mountain",Neldafurt,Connecticut,21823-7826,"United States","312-865-9044 x7427","(956) 580-3353",975.971.9305,"360-731-7222 x1295",848-484-5395,santiago@example.org,"College Fair - US","1990-02-19 10:38:03.000000",santiago@example.org,Male,Santiago@asu.gmail,,,3.1324257307342,1.56714431604315,,,Role,Married,"Pacific Islander",,"Computer Science",,"Home Phone",2730572774,1208462902,,Santiago.Gottlieb@asuFake.edu
195,,Sidney,Kling,Ms.,"438 Joanne Roads","Port Joshuabury","North Carolina",89550-5169,"United States","8052 Bernie Gardens",Gottliebhaven,Pennsylvania,93843-9903,"United States","(623) 253-7975","304-434-2321 x5687","619.283.7668 x4428",413.682.6644,214-915-6997,sidney@example.com,Event,"1992-08-17 09:51:53.000000",sidney@example.com,Female,Sidney@asu.gmail,,,3.88310300882203,1.7448582186224,,,Temp,Single,"Am. Indian Alaska Native",,"Computer Science",3.9194788905517,"Mobile Phone",2602737405,1207656434,,Sidney.Kling@asuFake.edu
196,,Lee,Schaefer,Prof,"56442 Kirk Vista","East Destineyton",Arizona,47953-7095,"United States","569 Frederique Orchard","North Shanna","Rhode Island",60597-5873,"United States","563-620-2037 x1257","601-234-2669 x9363","835.501.8288 x4349","(775) 314-8489",480-206-5058,lee@example.com,"Employee Referral","1996-01-31 17:08:20.000000",lee@example.com,Male,Lee@asu.gmail,,,3.38569543349212,3.72195774502551,,,Temp,Divorced,Hispanic,,"Mechanical Engineering",,"Local Phone",7621063816,1205147520,,Lee.Schaefer@asuFake.edu
197,,Virgie,Halvorson,Prof,"544 Oma Prairie","South Trudie",Ohio,52754,"United States","2020 Metz Grove","North Reymundomouth",Georgia,16465-9564,"United States","602-715-6664 x8628",818-517-3209,"856-414-7903 x5829","(571) 817-5476",215-201-4296,virgie@example.com,"Partial App","1993-12-11 05:10:35.000000",virgie@example.com,Male,Virgie@asu.gmail,,,1.02763045056644,3.17626245726082,,,Temp,Married,Hispanic,,Business,3.59980402867195,Email,8790738842,1206405990,,Virgie.Halvorson@asuFake.edu
198,,Rachelle,Larkin,Dr.,"94424 Darron Shore","East Clovis",Ohio,10613,"United States","349 Hills Creek","Port Vergiemouth",Delaware,99818,"United States",316-530-1157,"414.937.3059 x5887",270-501-9520,"(903) 831-1638","786-212-2891 x6326",rachelle@example.org,Email,"1992-01-01 02:09:25.000000",rachelle@example.org,Male,Rachelle@asu.gmail,,,1.26388711349004,1.41571958088611,,,Valid,Married,White,,Psychology,,"Home Phone",4895469064,1204626350,,Rachelle.Larkin@asuFake.edu
199,,Jakayla,Jones,Mrs.,"60202 Stamm Glen","South Ronaldo",Wisconsin,27730,"United States","5136 Kylee Tunnel",Casperchester,Indiana,81830,"United States",504-262-1029,"831-248-7462 x4631",309-260-8418,334.301.8610,"701.254.5672 x4694",jakayla@example.com,"Web Form","1991-09-14 02:23:11.000000",jakayla@example.com,Female,Jakayla@asu.gmail,,,1.59136954240826,2.48858565900313,,,Role,Married,White,,Economics,3.81793074017064,Email,6735169530,1209090336,,Jakayla.Jones@asuFake.edu
200,,Wayne,Wintheiser,Prof,"73720 Royal Springs",Helgamouth,Ohio,48209,"United States","252 McGlynn Parkway","Port Verlaview",Montana,26780-9364,"United States","660-239-6139 x8863",864-319-2383,"214-503-6784 x5224","(740) 505-1699",224.251.2745,wayne@example.net,"College Fair - US","1991-05-11 20:21:22.000000",wayne@example.net,Male,Wayne@asu.gmail,,,1.7386893689453,1.07248810370977,,,Role,Single,Hispanic,,"Computer Science",3.13017904604714,Email,8829142797,1203693681,,Wayne.Wintheiser@asuFake.edu
201,,Molly,Turcotte,Mrs.,"72923 Aufderhar Coves","Port Kearaville",Massachusetts,47768,"United States","6240 Stacey Estate",Sheldonmouth,Mississippi,18928,"United States","835.904.6565 x8619","520-909-8106 x5599",434-405-6736,"925.234.7007 x4421",301.914.0147,molly@example.org,"Test Scores","1992-08-11 18:27:26.000000",molly@example.org,Female,Molly@asu.gmail,,,3.41195402243694,2.27112421722274,,,Role,Married,"Pacific Islander",,Biology,3.55708196211807,Email,0437088161,1200811678,,Molly.Turcotte@asuFake.edu
202,,Wendell,Tillman,Mrs.,"189 Tad Spur","South Kelsifurt",Nevada,39340,"United States","663 Beulah Neck",Reybury,"New Jersey",15252-6363,"United States","(662) 610-9224",570.386.1980,"712.913.7623 x4116","239-980-4703 x9695","810-860-8235 x7231",wendell@example.org,Event,"1990-02-23 18:02:28.000000",wendell@example.org,Female,Wendell@asu.gmail,,,2.03077823843965,3.43310113786927,,,Temp,Married,"Pacific Islander",,Business,,"Home Phone",8404287138,1201111090,,Wendell.Tillman@asuFake.edu
203,,Hassie,Jaskolski,Ms.,"15073 Bauch Flats",Gaylordland,"New Hampshire",55225-1093,"United States","829 Mante Estates","New Maudieberg",Montana,55902-4526,"United States",763.402.0969,"715.301.8709 x4605","352-503-6586 x6332","(802) 615-8882 x8582",970-703-1064,hassie@example.org,"ASU UG","1993-07-08 13:30:25.000000",hassie@example.org,Female,Hassie@asu.gmail,,,1.57263143894396,2.73840587062416,,,Temp,Single,"Pacific Islander",,Mathematics,,Email,1516299195,1202719448,,Hassie.Jaskolski@asuFake.edu
204,,Enrico,VonRueden,Prof,"279 Ian Walk","East Missourihaven",Missouri,75548,"United States","727 Nyasia Track","New Isabelfurt",Maryland,32230-7018,"United States","(843) 308-4885 x2829","270-512-0647 x0972",316-319-0145,"(208) 835-1076 x8614","(949) 908-2254 x2993",enrico@example.org,Event,"1993-11-01 11:51:24.000000",enrico@example.org,Male,Enrico@asu.gmail,,,2.59134576764359,3.72693668383282,,,Temp,Divorced,"Pacific Islander",,Mathematics,3.81032433356652,"Home Phone",0183690275,1204356111,,Enrico.VonRueden@asuFake.edu
205,,Marilou,Schowalter,Ms.,"378 Tremblay Ports","North Emory",Pennsylvania,17352-4799,"United States","153 Rohan Extensions",Moorehaven,Texas,10102-5972,"United States","732.352.1766 x9662",770.215.3071,706-864-1972,715.253.0536,"774-425-1009 x1918",marilou@example.net,"Partial App","1996-01-04 12:49:12.000000",marilou@example.net,Female,Marilou@asu.gmail,,,1.74715982642346,1.27806940621316,,,Role,Single,"Am. Indian Alaska Native",,Biology,3.38009805295309,"Home Phone",8767203058,1205314488,,Marilou.Schowalter@asuFake.edu
206,,Magdalen,Rippin,Ms.,"67600 Miguel Avenue","North Sylvia",Florida,90271,"United States","81595 Crona Manors",Ramonburgh,California,98572,"United States","802-941-6098 x3485",804-915-9249,"872-904-8215 x5455","605-718-0187 x1117",786-731-2168,magdalen@example.org,Walk-in,"1993-09-05 01:22:00.000000",magdalen@example.org,Female,Magdalen@asu.gmail,,,3.50882980462601,1.19171692390775,,,Valid,Single,Hispanic,,Economics,3.15185423676932,"Mobile Phone",9545894681,1201581047,,Magdalen.Rippin@asuFake.edu
207,,Cecilia,Kub,Prof,"23885 Stanton Place","Port Georgianna",Oregon,52836,"United States","89142 White Ridges",Oberbrunnerhaven,Ohio,17085-2639,"United States","970.732.9777 x1523",505-915-7396,"507-218-5822 x3876",919-414-0732,"(262) 218-5846 x7402",cecilia@example.com,Email,"1994-10-06 05:22:40.000000",cecilia@example.com,Female,Cecilia@asu.gmail,,,2.75725118588986,1.62461819653804,,,Valid,Married,Hispanic,,"Mechanical Engineering",,Email,5879694170,1200864148,,Cecilia.Kub@asuFake.edu
208,,Mariano,Dickinson,Ms.,"3251 Davis Trail",Volkmanside,"New Hampshire",39480-2271,"United States","50258 Olga Freeway","West Maurice","North Dakota",39057-3846,"United States","(475) 603-5321 x1347","(347) 906-9034 x7266",210-914-5417,435-201-1237,"(501) 720-6041 x0594",mariano@example.org,"College Fair - US","1995-03-18 06:03:59.000000",mariano@example.org,Female,Mariano@asu.gmail,,,3.75826826401249,1.17084603519392,,,Temp,Single,Hispanic,,Economics,3.55845585320991,"Local Phone",1158707339,1208939697,,Mariano.Dickinson@asuFake.edu
